time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
1789944863.650000095,-9.032619749,0.033346938,0.120055690,-9.014376866,0.074059676,0.112204866,-9.132395751,0.029324427,0.128652446,-9.111814656,0.074860198,0.113417706,0.029868349,0.010522878,0.014173696,0.027631638,0.007988715,0.012103384,89.148720784,-3.233647276,-6.962826698,88.749585991,-3.782098393,-5.729577951,0.018242883,0.020581095,-0.002236712,-0.399134793,0.040712738,0.045535771,-0.002534163,-0.548451117,-0.007850824,-0.015234740,-0.002070312,1.233248746
1789944863.670000076,-9.031926802,0.035838055,0.124555854,-9.012849676,0.076305366,0.112204866,-9.131781245,0.032010507,0.134304018,-9.110270958,0.077130162,0.113417706,0.030081559,0.010780898,0.012901014,0.027796373,0.008230954,0.012103384,89.083073334,-3.356463784,-6.140825410,88.749585991,-3.782098393,-5.729577951,0.019077126,0.021510287,-0.002285186,-0.333487343,0.040467310,0.045119655,-0.002549944,-0.425634609,-0.012350988,-0.020886312,-0.000797630,0.411247458
1789944863.690000057,-9.031183100,0.038417842,0.128989347,-9.011322486,0.078551055,0.112204866,-9.131111848,0.034807685,0.139858888,-9.108727260,0.079400126,0.113417706,0.030299963,0.011048196,0.013364914,0.027961109,0.008473194,0.012103384,89.014949341,-3.485890984,-6.471360015,88.593604535,-4.011444140,-5.729577951,0.019860614,0.022384587,-0.002338854,-0.421344806,0.040133213,0.044592441,-0.002575003,-0.525553155,-0.016784480,-0.026441182,-0.001261530,0.741782064
1789944863.710000038,-9.030386880,0.041085177,0.133366747,-9.009721310,0.080790349,0.112204866,-9.130385353,0.037714513,0.145341407,-9.107108777,0.081663624,0.113417706,0.030523459,0.011284439,0.011812124,0.028133826,0.008714743,0.012103384,88.944404400,-3.595347340,-5.472817764,88.470951534,-4.182963536,-5.729577951,0.020665570,0.023276575,-0.002389633,-0.473452866,0.039705172,0.043949111,-0.002569695,-0.587616196,-0.021161880,-0.031923701,0.000291260,-0.256760188
1789944863.730000019,-9.029536415,0.043837701,0.137626225,-9.008083947,0.083033155,0.112204866,-9.129599598,0.040727771,0.150662906,-9.105453716,0.083930674,0.113417706,0.030751833,0.011544313,0.012993722,0.028310446,0.008956672,0.012103384,88.871560692,-3.721463423,-6.305804143,88.470951534,-4.182963536,-5.729577951,0.021452467,0.024145882,-0.002441387,-0.400609159,0.039195454,0.043202902,-0.002587641,-0.461500113,-0.025421359,-0.037245200,-0.000890338,0.576226191
1789944863.750000000,-9.028630020,0.046673722,0.141801044,-9.006410397,0.085279475,0.112204866,-9.128752481,0.043845237,0.155873281,-9.103762076,0.086201274,0.113417706,0.030985624,0.011822656,0.013917138,0.028490970,0.009198979,0.012103384,88.796041139,-3.861110227,-6.982340201,88.342754945,-4.355021083,-5.729577951,0.022219623,0.024990405,-0.002494654,-0.453286193,0.038605753,0.042356037,-0.002623677,-0.493910857,-0.029596178,-0.042455575,-0.001813754,1.252762250
1789944863.769999981,-9.027666039,0.049591955,0.145911616,-9.004659018,0.087524707,0.112204866,-9.127841934,0.047065308,0.161003532,-9.101991766,0.088470775,0.113417706,0.031224737,0.012071369,0.012435669,0.028679888,0.009441169,0.012103384,88.717871128,-3.983291617,-6.109069504,88.342754945,-4.355021083,-5.729577951,0.023007021,0.025850168,-0.002544849,-0.375116182,0.037932752,0.041405467,-0.002630200,-0.371729467,-0.033706750,-0.047585826,-0.000332286,0.379491553
1789944863.789999962,-9.026642848,0.052590437,0.149924128,-9.002907639,0.089769938,0.112204866,-9.126865932,0.050385237,0.165996468,-9.100221456,0.090740275,0.113417706,0.031468837,0.012327640,0.012813523,0.028868807,0.009683359,0.012103384,88.637227691,-4.112502629,-6.460550633,88.163877751,-4.584320048,-5.729577951,0.023735209,0.026644476,-0.002600030,-0.473349940,0.037179501,0.040355038,-0.002644281,-0.471817418,-0.037719261,-0.052578761,-0.000710139,0.730972682
1789944863.809999943,-9.025558861,0.055667252,0.153840758,-9.001080346,0.092011907,0.112204866,-9.125822505,0.053802496,0.170862961,-9.098374412,0.093006478,0.113417706,0.031717770,0.012548877,0.011061884,0.029065915,0.009925197,0.012103384,88.554169296,-4.220541199,-5.401928504,88.023905203,-4.756044317,-5.729577951,0.024478515,0.027448094,-0.002651855,-0.530264093,0.036344654,0.039203981,-0.002623680,-0.535503117,-0.041635891,-0.057445255,0.001041500,-0.327649447
1789944863.829999924,-9.024412540,0.058819524,0.157613558,-8.999217382,0.094256285,0.112204866,-9.124709747,0.057313011,0.175525755,-9.096491311,0.095275116,0.113417706,0.031971270,0.012793309,0.012221603,0.029266870,0.010167295,0.012103384,88.468825268,-4.346252271,-6.285553573,88.023905203,-4.756044317,-5.729577951,0.025195158,0.028218436,-0.002704400,-0.444920064,0.035436762,0.037962105,-0.002626014,-0.409792046,-0.045408691,-0.062108049,-0.000118219,0.555975622
