stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
101.817,1789944939.05,0.506914875636,8.00396749157,2.00663356434,0.0024385983378,0.000911219019478,0.707122378864,0.707086390922,1.57084210492
101.837,1789944939.07,0.49982816821,8.00408843104,2.00662288957,0.00234349803489,0.000790780539425,0.707122495436,0.707086740882,1.57084202468
101.857,1789944939.09,0.492758792409,8.00420075302,2.00661300474,0.00225609076939,0.000681260397559,0.707122563123,0.707087071485,1.57084189369
101.877,1789944939.11,0.485705656218,8.00430433491,2.00660386384,0.00217632640507,0.000582633548868,0.707122585935,0.707087386821,1.57084170891
101.897,1789944939.13,0.478667769943,8.00439907215,2.00659542237,0.002104279174,0.00049499166115,0.707122567401,0.707087690223,1.5708414676
101.917,1789944939.15,0.471644249275,8.00448487833,2.00658763375,0.00203967173102,0.000418070269148,0.707122511457,0.707087985153,1.5708411689
101.937,1789944939.17,0.464634308468,8.00456168524,2.00658045663,0.0019826913522,0.000352059699073,0.707122420929,0.707088273703,1.57084081117
101.957,1789944939.19,0.457637261906,8.0046294429,2.00657385582,0.00193402819255,0.000297643113001,0.707122297667,0.707088556749,1.57084039181
101.977,1789944939.21,0.450652538861,8.0046881195,2.00656778852,0.00189348802868,0.000254618297424,0.707122144981,0.707088835967,1.57083991242
101.997,1789944939.23,0.443679676239,8.00473770139,2.00656221526,0.00186102256001,0.000222921346252,0.707121965656,0.707089112197,1.57083937492
102.017,1789944939.25,0.436718320294,8.00477819297,2.00655709653,0.00183621198371,0.000202110929019,0.707121762567,0.707089386416,1.5708387828
102.037,1789944939.27,0.429768217643,8.0048096166,2.00655239998,0.00181916932478,0.000192256208512,0.707121537265,0.707089658528,1.57083813776
102.057,1789944939.29,0.422829215789,8.00483201224,2.00654809929,0.00181054100382,0.000193977246323,0.707121291185,0.707089926295,1.57083744305
102.077,1789944939.31,0.415901277884,8.00484543745,2.00654416311,0.00181003003511,0.000206939513951,0.70712102654,0.707090188585,1.5708367049
102.097,1789944939.33,0.408984472221,8.00484996714,2.00654056703,0.00181782538075,0.000231262880575,0.707120745152,0.70709044245,1.57083593031
102.117,1789944939.35,0.402078978692,8.00484569309,2.00653728379,0.00183353636026,0.000266531630542,0.70712044774,0.707090686895,1.57083512419
102.137,1789944939.37,0.395185081324,8.0048327239,2.00653429676,0.00185693568752,0.000312462222669,0.70712013524,0.70709091954,1.57083429347
102.157,1789944939.39,0.388303162862,8.0048111847,2.00653159393,0.00188836441808,0.000369327162829,0.707119807554,0.707091136589,1.57083344416
102.177,1789944939.41,0.381433715509,8.00478121672,2.00652915963,0.00192730616618,0.0004365416898,0.707119465546,0.707091335237,1.57083258512
102.197,1789944939.43,0.374577327792,8.00474297698,2.00652698712,0.00197383728702,0.000514084576914,0.707119109575,0.707091510738,1.57083172569
102.217,1789944939.45,0.367734690031,8.00469663759,2.00652506744,0.00202746985763,0.000601404659824,0.707118739349,0.707091660352,1.57083087332
102.237,1789944939.47,0.360906585255,8.00464238556,2.00652339835,0.0020879670872,0.000698183732361,0.707118354467,0.707091780258,1.57083003623
102.257,1789944939.49,0.354093883807,8.00458042227,2.00652198493,0.0021556951528,0.000804688442102,0.707117953342,0.707091864976,1.57082922178
102.277,1789944939.51,0.347297554764,8.00451096294,2.00652082415,0.00223006800938,0.000920246060304,0.707117535959,0.707091910775,1.57082843988
102.297,1789944939.53,0.340518651166,8.0044342362,2.00651992901,0.00231118364086,0.00104483777532,0.707117101337,0.707091911805,1.57082770022
102.317,1789944939.55,0.333758316319,8.00435048331,2.00651930488,0.00239849934064,0.00117783200791,0.707116648473,0.707091864869,1.57082701051
102.337,1789944939.57,0.327017773604,8.00425995777,2.00651896318,0.00249173353958,0.00131884529676,0.707116176148,0.707091765856,1.57082637868
102.357,1789944939.59,0.32029832035,8.00416292474,2.00651892469,0.00259123516549,0.00146811308383,0.707115682018,0.707091608201,1.57082581306
102.377,1789944939.61,0.313601339458,8.00405966035,2.00651919686,0.00269632155675,0.00162487125962,0.707115166049,0.707091388427,1.57082532335
102.397,1789944939.63,0.306928285035,8.00395045144,2.0065197972,0.0028066564945,0.00178863296543,0.707114626136,0.707091103732,1.57082491423
102.417,1789944939.65,0.30028068125,8.00383559454,2.00652073221,0.00292140741497,0.00195844699246,0.707114062067,0.70709075308,1.5708245914
102.437,1789944939.67,0.293660106491,8.00371539524,2.00652203006,0.0030405969187,0.00213420430627,0.70711347194,0.707090332096,1.57082436087
102.457,1789944939.69,0.287068193189,8.00359016747,2.00652372554,0.00316489482971,0.00231644686203,0.707112851547,0.707089833537,1.57082422831
102.477,1789944939.71,0.280506644525,8.00346023281,2.00652583077,0.00329366409716,0.00250441065633,0.707112200228,0.70708925603,1.57082419838
102.497,1789944939.73,0.273977216863,8.0033259198,2.00652837263,0.00342701885812,0.00269808084604,0.707111515065,0.70708859499,1.57082427556
102.517,1789944939.75,0.267481727291,8.00318756316,2.0065313637,0.00356425071577,0.0028966246719,0.707110795806,0.707087850368,1.57082446277
102.537,1789944939.77,0.261022040521,8.00304550318,2.00653482153,0.00370492889496,0.0030994841288,0.707110041622,0.707087021333,1.57082476233
102.557,1789944939.79,0.254600060703,8.00290008496,2.00653877824,0.00384931920624,0.00330679239765,0.707109249107,0.707086103451,1.5708251769
102.577,1789944939.81,0.248217742598,8.00275165768,2.00654323725,0.00399657331621,0.00351757966818,0.70710841919,0.707085099225,1.57082570651
102.597,1789944939.83,0.241877072765,8.00260057399,2.00654822226,0.00414661754448,0.00373163320186,0.707107550012,0.707084007168,1.57082635154
102.617,1789944939.85,0.235580074293,8.00244718916,2.00655373674,0.00429867424552,0.00394804558266,0.707106643058,0.707082830847,1.57082711024
