stamp_sec,receive_sec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
0.197,1789944637.05,0,0,0,0,0,0
0.217,1789944637.07,0,0,-0.196,0,0,0
0.237,1789944637.09,0,0,-0.392,0,0,0
0.257,1789944637.11,0,0,-0.588,0,0,0
0.277,1789944637.13,-2.1445384029e-28,8.94404008774e-24,-0.784,4.17234009713e-21,1.46264631023e-26,1.31396687571e-26
0.297,1789944637.15,4.59753303945e-33,5.29045757867e-28,-0.98,2.46790906524e-25,2.20951187243e-31,-3.65613414923e-31
0.317,1789944637.17,5.08604564672e-33,7.8818465578e-33,-1.176,-7.18946758484e-33,-6.80688889533e-33,-3.65608876079e-31
0.337,1789944637.19,5.07162216534e-33,7.89708070519e-33,-1.372,-8.28891604399e-35,-7.84780858697e-35,-3.65608839963e-31
0.357,1789944637.21,-2.89699305443e-27,1.26950594419e-22,-1.568,5.92216485245e-20,2.10735097191e-25,1.75476097206e-25
0.377,1789944637.23,6.43817459235e-07,0.00124939701259,-0.00479735005429,-0.0499781322849,2.5647090012e-05,1.31736174786e-06
0.397,1789944637.25,6.29363485619e-07,0.0012494292069,0.0050026405124,-0.0499755040257,2.67315781222e-05,-6.71594109285e-08
0.417,1789944637.27,-2.01591004197e-06,-0.00320925467263,-0.0030465031289,0.128364117281,-4.49092202308e-05,-6.12217238862e-06
0.437,1789944637.29,6.4450746151e-07,0.0012493950685,-0.0047973501334,-0.0499782847634,2.55793788448e-05,1.39773215857e-06
0.457,1789944637.31,6.29472748734e-07,0.00124942920621,0.00500264051285,-0.049975503998,2.67359485407e-05,-6.71591467639e-08
0.477,1789944637.33,-2.01619318498e-06,-0.00320925467243,-0.00304650312789,0.128364117263,-4.49210150123e-05,-6.12209875795e-06
0.497,1789944637.35,6.44619219306e-07,0.00124939506797,-0.00479735013307,-0.0499782847425,2.55838701035e-05,1.39772148388e-06
0.517,1789944637.37,6.29584666078e-07,0.00124942920566,0.00500264051318,-0.0499755039763,2.67404251793e-05,-6.71588818837e-08
0.537,1789944637.39,-2.0164766613e-06,-0.00320925467222,-0.00304650312937,0.128364117245,-4.49328218192e-05,-6.1220253315e-06
0.557,1789944637.41,6.44730940077e-07,0.0012493950674,-0.00479735013274,-0.0499782847212,2.55883614129e-05,1.39771120646e-06
0.577,1789944637.43,6.29696581266e-07,0.00124942920512,0.00500264051351,-0.0499755039546,2.67449017316e-05,-6.71586170064e-08
0.597,1789944637.45,-2.01676013199e-06,-0.00320925467201,-0.00304650313086,0.128364117227,-4.49446284505e-05,-6.12195189725e-06
0.617,1789944637.47,6.44842659241e-07,0.00124939506683,-0.0047973501324,-0.0499782846999,2.55928526563e-05,1.39770132632e-06
0.637,1789944637.49,6.29808495463e-07,0.00124942920457,0.00500264051384,-0.0499755039328,2.67493782444e-05,-6.71583521301e-08
0.657,1789944637.51,-2.01704360001e-06,-0.0032092546718,-0.00304650313234,0.128364117208,-4.49564349731e-05,-6.12187846338e-06
0.677,1789944637.53,6.44954362645e-07,0.00124939506627,-0.00479735013207,-0.0499782846787,2.55973437443e-05,1.39769065161e-06
0.697,1789944637.55,6.29920409064e-07,0.00124942920403,0.00500264051417,-0.0499755039111,2.67538547333e-05,-6.71580872596e-08
0.717,1789944637.57,-2.01732706578e-06,-0.00320925467159,-0.00304650313384,0.12836411719,-4.49682413655e-05,-6.12180503568e-06
0.737,1789944637.59,6.4506609031e-07,0.00124939506572,-0.00479735013174,-0.0499782846574,2.56018348527e-05,1.39768017554e-06
0.757,1789944637.61,6.3003231927e-07,0.00124942920348,0.0050026405145,-0.0499755038894,2.67583310864e-05,-6.71578223934e-08
0.777,1789944637.63,-2.01761052401e-06,-0.00320925467138,-0.00304650313531,0.128364117172,-4.49800475141e-05,-6.12173159906e-06
0.797,1789944637.65,6.45177792829e-07,0.00124939506513,-0.00479735013141,-0.0499782846361,2.56063259053e-05,1.39766969946e-06
0.817,1789944637.67,6.30144230013e-07,0.00124942920294,0.00500264051484,-0.0499755038676,2.67628074609e-05,-6.71575575282e-08
0.837,1789944637.69,-2.01789398116e-06,-0.00320925467116,-0.0030465031368,0.128364117154,-4.49918534869e-05,-6.12165818308e-06
0.857,1789944637.71,6.45289528879e-07,0.00124939506458,-0.00479735013108,-0.0499782846149,2.56108168724e-05,1.39765981932e-06
0.877,1789944637.73,6.30256137444e-07,0.00124942920239,0.00500264051517,-0.0499755038459,2.6767283703e-05,-6.71572926714e-08
0.897,1789944637.75,-2.01817743281e-06,-0.00320925467095,-0.00304650313828,0.128364117136,-4.50036593965e-05,-6.12158474265e-06
0.917,1789944637.77,6.45401240849e-07,0.00124939506405,-0.00479735013075,-0.0499782845937,2.56153078231e-05,1.39764934323e-06
0.937,1789944637.79,6.30368044005e-07,0.00124942920185,0.0050026405155,-0.0499755038242,2.67717599103e-05,-6.71570278119e-08
0.957,1789944637.81,-2.01846088151e-06,-0.00320925467074,-0.00304650313976,0.128364117117,-4.5015465079e-05,-6.12151131932e-06
0.977,1789944637.83,6.45512936484e-07,0.00124939506348,-0.00479735013042,-0.0499782845724,2.56197986003e-05,1.39763886715e-06
0.997,1789944637.85,6.30479950012e-07,0.00124942920131,0.00500264051583,-0.0499755038024,2.67762360954e-05,-6.71567629583e-08
1.017,1789944637.87,-2.01874432776e-06,-0.00320925467053,-0.00304650314124,0.128364117099,-4.50272706693e-05,-6.12143789501e-06
1.037,1789944637.89,6.45624669211e-07,0.00124939506292,-0.00479735013009,-0.0499782845512,2.56242894379e-05,1.39762839107e-06
1.057,1789944637.91,6.30591852252e-07,0.00124942920076,0.00500264051616,-0.0499755037807,2.67807121299e-05,-6.71564981082e-08
1.077,1789944637.93,-2.01902776968e-06,-0.00320925467032,-0.00304650314273,0.128364117081,-4.50390760786e-05,-6.12136447196e-06
1.097,1789944637.95,6.45736362995e-07,0.0012493950624,-0.00479735012975,-0.04997828453,2.5628780136e-05,1.39761870953e-06
1.117,1789944637.97,6.30703756138e-07,0.00124942920022,0.00500264051649,-0.049975503759,2.67851882302e-05,-6.71562332624e-08
1.137,1789944637.99,-2.01931121085e-06,-0.0032092546701,-0.0030465031442,0.128364117063,-4.50508815074e-05,-6.12129104115e-06
1.157,1789944638.01,6.45848156809e-07,0.00124939506179,-0.00479735012942,-0.0499782845087,2.56332710288e-05,1.39760803482e-06
1.177,1789944638.03,6.30815655185e-07,0.00124942919967,0.00500264051682,-0.0499755037373,2.67896641369e-05,-6.71559684206e-08
1.197,1789944638.05,-2.01959464345e-06,-0.00320925466989,-0.00304650314569,0.128364117044,-4.50626865648e-05,-6.12121761486e-06
1.217,1789944638.07,6.4595986148e-07,0.00124939506125,-0.00479735012909,-0.0499782844875,2.56377616858e-05,1.39759835328e-06
1.237,1789944638.09,6.30927554729e-07,0.00124942919913,0.00500264051715,-0.0499755037156,2.67941400636e-05,-6.71557035795e-08
1.257,1789944638.11,-2.01987807425e-06,-0.00320925466968,-0.00304650314718,0.128364117026,-4.50744914994e-05,-6.12114419644e-06
1.277,1789944638.13,6.46071550723e-07,0.00124939506068,-0.00479735012876,-0.0499782844662,2.56422522073e-05,1.39758708262e-06
1.297,1789944638.15,6.31039453338e-07,0.00124942919858,0.00500264051748,-0.0499755036938,2.67986159528e-05,-6.71554387426e-08
1.317,1789944638.17,-2.02016150246e-06,-0.00320925466947,-0.00304650314866,0.128364117008,-4.50862963497e-05,-6.12107077509e-06
1.337,1789944638.19,6.46183290086e-07,0.00124939506009,-0.00479735012843,-0.0499782844449,2.56467428271e-05,1.3975770038e-06
1.357,1789944638.21,6.31151350485e-07,0.00124942919804,0.00500264051781,-0.0499755036721,2.68030917835e-05,-6.71551739105e-08
1.377,1789944638.23,-2.02044492502e-06,-0.00320925466926,-0.00304650315016,0.12836411699,-4.50981009425e-05,-6.12099735858e-06
1.397,1789944638.25,6.46294961988e-07,0.00124939505954,-0.0047973501281,-0.0499782844236,2.56512331283e-05,1.39756672633e-06
1.417,1789944638.27,6.312632446e-07,0.00124942919749,0.00500264051814,-0.0499755036503,2.6807567493e-05,-6.71549090803e-08
1.437,1789944638.29,-2.02072834397e-06,-0.00320925466905,-0.00304650315165,0.128364116971,-4.51099054295e-05,-6.12092393606e-06
1.457,1789944638.31,6.46406672135e-07,0.00124939505894,-0.00479735012776,-0.0499782844023,2.56557235359e-05,1.39755625022e-06
1.477,1789944638.33,6.31375138377e-07,0.00124942919695,0.00500264051847,-0.0499755036286,2.68120431889e-05,-6.71546442552e-08
1.497,1789944638.35,-2.02101175999e-06,-0.00320925466884,-0.00304650315311,0.128364116953,-4.51217097754e-05,-6.12085051732e-06
1.517,1789944638.37,6.46518382115e-07,0.00124939505842,-0.00479735012744,-0.0499782843812,2.56602139302e-05,1.39754577411e-06
1.537,1789944638.39,6.3148703128e-07,0.00124942919641,0.0050026405188,-0.0499755036069,2.68165188499e-05,-6.71543794319e-08
1.557,1789944638.41,-2.02129517344e-06,-0.00320925466862,-0.0030465031546,0.128364116935,-4.51335139602e-05,-6.12077710767e-06
1.577,1789944638.43,6.46630063348e-07,0.00124939505785,-0.0047973501271,-0.0499782843599,2.5664704128e-05,1.39753569527e-06
1.597,1789944638.45,6.31598920611e-07,0.00124942919586,0.00500264051913,-0.0499755035852,2.6820994368e-05,-6.71541146135e-08
1.617,1789944638.47,-2.02157857813e-06,-0.00320925466841,-0.00304650315608,0.128364116917,-4.51453179038e-05,-6.12070368098e-06
1.637,1789944638.49,6.46741807496e-07,0.00124939505729,-0.00479735012677,-0.0499782843386,2.5669194464e-05,1.39752561644e-06
1.657,1789944638.51,6.3171081043e-07,0.00124942919532,0.00500264051947,-0.0499755035634,2.68254699056e-05,-6.71538497994e-08
1.677,1789944638.53,-2.02186198346e-06,-0.0032092546682,-0.00304650315757,0.128364116898,-4.51571217671e-05,-6.12063027081e-06
1.697,1789944638.55,6.46853462178e-07,0.00124939505668,-0.00479735012644,-0.0499782843173,2.56736845481e-05,1.39751533896e-06
1.717,1789944638.57,6.31822697392e-07,0.00124942919477,0.0050026405198,-0.0499755035417,2.6829945329e-05,-6.71535849879e-08
1.737,1789944638.59,-2.0221453854e-06,-0.00320925466799,-0.00304650315905,0.12836411688,-4.51689255e-05,-6.12055685987e-06
1.757,1789944638.61,6.46965164141e-07,0.00124939505618,-0.00479735012611,-0.0499782842962,2.56781746284e-05,1.39750466419e-06
1.777,1789944638.63,6.31934584566e-07,0.00124942919423,0.00500264052013,-0.04997550352,2.68344207608e-05,-6.71533201782e-08
1.797,1789944638.65,-2.02242878369e-06,-0.00320925466778,-0.00304650316053,0.128364116862,-4.51807290794e-05,-6.12048345003e-06
1.817,1789944638.67,6.47076841048e-07,0.00124939505562,-0.00479735012578,-0.0499782842749,2.56826646499e-05,1.39749398942e-06
1.837,1789944638.69,6.32046468846e-07,0.00124942919368,0.00500264052046,-0.0499755034982,2.68388960769e-05,-6.71530553748e-08
