time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
1789944660.809999943,-9.914042221,0.135792425,0.446578730,-9.838577401,0.280345937,0.364528944,-8.804607761,0.125427859,0.416474933,-8.737173385,0.249947160,0.323371467,0.041948589,0.042894432,0.049279075,0.038286823,0.031350295,0.034232879,89.487643685,-1.969392894,-3.708387991,89.039482207,-2.570889179,-3.293684964,0.075464820,0.067434376,-0.003661766,-0.448161478,0.144553512,0.124519301,-0.011544138,-0.601496285,-0.082049786,-0.093103466,-0.015046196,0.414703027
1789944660.829999924,-9.911229986,0.145017114,0.461234461,-9.832879265,0.287619673,0.363148075,-8.802009337,0.134028213,0.430017703,-8.732093522,0.256399643,0.322146112,0.042817122,0.043877771,0.049166950,0.038922401,0.032033351,0.034101622,89.451035606,-2.046141660,-3.837438341,89.039482207,-2.570889179,-3.293684964,0.078350721,0.069915815,-0.003894721,-0.411553399,0.142602559,0.122371430,-0.011844421,-0.524747519,-0.098086386,-0.107871591,-0.015065328,0.543753377
1789944660.849999905,-9.908230296,0.154523682,0.475328412,-9.827053690,0.294869447,0.361767167,-8.799236170,0.142888904,0.443034543,-8.726900608,0.262830863,0.320920723,0.043703355,0.044710300,0.041626437,0.039569949,0.032714129,0.033970362,89.412997785,-2.115400046,-3.462919286,88.934009084,-2.702147806,-3.268683351,0.081176606,0.072335562,-0.004133406,-0.478988700,0.140345765,0.119941960,-0.011996171,-0.586747760,-0.113561245,-0.122113820,-0.007656075,0.194235935
1789944660.869999886,-9.905037526,0.164310222,0.489326974,-9.821101433,0.302095288,0.360386215,-8.796283074,0.152007317,0.455920690,-8.721595315,0.269240845,0.319695294,0.044606708,0.045599347,0.044452348,0.040229395,0.033392632,0.033839098,89.373489662,-2.191986726,-3.829333993,88.934009084,-2.702147806,-3.268683351,0.083936093,0.074687759,-0.004377313,-0.439480578,0.137785066,0.117233527,-0.012206715,-0.510161080,-0.128940759,-0.136225397,-0.010613251,0.560650641
1789944660.890000105,-9.901646132,0.174369772,0.502977519,-9.815022423,0.309297280,0.359005200,-8.793144951,0.161376200,0.468444145,-8.716177579,0.275629664,0.318469810,0.045528943,0.046547648,0.047415036,0.040900748,0.034068868,0.033707827,89.332344596,-2.275809096,-4.191118490,88.851463203,-2.799942562,-3.249930770,0.086623709,0.076967372,-0.004628195,-0.480881394,0.134927508,0.114253464,-0.012478780,-0.524133466,-0.143972318,-0.149974335,-0.013707208,0.941187720
1789944660.910000086,-9.898050840,0.184686990,0.515860904,-9.808732558,0.316452686,0.357625182,-8.789816960,0.170982498,0.480314874,-8.710572813,0.281977145,0.317245210,0.046468202,0.047344350,0.039835101,0.041591826,0.034740681,0.033576652,89.289589351,-2.353496221,-3.884356260,88.766053805,-2.897105109,-3.231191639,0.089318282,0.079244147,-0.004876376,-0.523535546,0.131765696,0.110994647,-0.012603669,-0.543608888,-0.158235722,-0.163069664,-0.006258449,0.653164621
1789944660.930000067,-9.894246495,0.195259320,0.528616505,-9.802310903,0.323591458,0.356243701,-8.786294356,0.180822949,0.492022560,-8.704851113,0.288309863,0.316019312,0.047423661,0.048126483,0.039106646,0.042295384,0.035410905,0.033445337,89.245188954,-2.434055518,-4.027964855,88.766053805,-2.897105109,-3.231191639,0.091935592,0.081443243,-0.005128277,-0.479135149,0.128332138,0.107486914,-0.012715578,-0.463049591,-0.172372804,-0.176003248,-0.005661309,0.796773215
1789944660.950000048,-9.890228183,0.206071614,0.540614697,-9.795757460,0.330713597,0.354860758,-8.782572636,0.190882888,0.502996967,-8.699012478,0.294627818,0.314792116,0.048392545,0.048736959,0.030523840,0.043011422,0.036079539,0.033313883,89.199208563,-2.506630765,-3.628762370,88.647402482,-3.026052863,-3.206153170,0.094470723,0.083560158,-0.005381123,-0.551806081,0.124641983,0.103744930,-0.012657421,-0.519422098,-0.185753939,-0.188204851,0.002790043,0.422609201
1789944660.970000029,-9.885991113,0.217121999,0.552519236,-9.789089881,0.337800989,0.353479874,-8.778647433,0.201158958,0.513803500,-8.693072631,0.300914944,0.313566748,0.049374061,0.049400708,0.033187418,0.043738023,0.036744882,0.033182626,89.151607812,-2.586907751,-4.013849274,88.647402482,-3.026052863,-3.206153170,0.096901233,0.085574802,-0.005636038,-0.504205330,0.120678990,0.099755985,-0.012655826,-0.439145112,-0.199039362,-0.200236751,-0.000004793,0.807696105
1789944660.990000010,-9.881530596,0.228401507,0.563975407,-9.782308166,0.344853634,0.352101051,-8.774514509,0.211641154,0.524109783,-8.687031575,0.307171239,0.312343209,0.050369973,0.050122663,0.036097775,0.044475190,0.037406935,0.033051564,89.102215832,-2.674612807,-4.385252807,88.555314313,-3.121820041,-3.187430269,0.099222430,0.087482935,-0.005894783,-0.546901519,0.116452127,0.095530085,-0.012715728,-0.447207234,-0.211874355,-0.211766574,-0.003046211,1.197822538
