epoch_s,elapsed_s,mem_available_kib,mem_used_kib,swap_used_kib,memory_psi_some_avg10,memory_psi_full_avg10,cpu_psi_some_avg10,io_psi_full_avg10,cpu_busy_pct,cpu_iowait_pct,pswpin_delta_pages,pswpout_delta_pages,group_rss_kib,group_cpu_pct,group_processes,server_rss_kib,orb_rss_kib,gazebo_rss_kib,rviz_rss_kib,web_rss_kib,max_process_rss_kib,max_process_comm,max_external_process_rss_kib,max_external_process_comm
1786623023,11,865852,13300900,2096916,0.00,0.00,0.54,0.00,28.54,0.11,0,0,1479552,357.30,12,38572,795236,384444,0,0,549396,stereo,2344780,code
1786623024,12,764176,13402576,2096916,0.00,0.00,0.80,0.00,28.12,0.06,0,0,1523308,347.80,12,38456,877460,348132,0,0,549364,stereo,2341612,code
1786623025,13,682196,13484556,2096916,0.00,0.00,0.80,0.00,28.19,0.06,0,0,1600028,346.60,12,38584,958700,344756,0,0,547692,stereo,2339420,code
1786623026,14,586496,13580256,2096916,0.00,0.00,1.02,0.00,26.34,0.06,0,0,1700152,305.90,12,37908,1066664,337944,0,0,549388,stereo,2339340,code
1786623027,15,543960,13622792,2096916,0.00,0.00,1.74,0.00,42.38,0.46,0,0,1688888,319.60,12,37844,1098672,294816,0,0,549944,stereo,2340092,code
1786623028,16,562480,13604272,2096916,0.00,0.00,1.74,0.00,32.57,0.00,0,0,1690096,328.60,12,38128,1098648,294820,0,0,550692,stereo,2340092,code
1786623029,17,561384,13605368,2096916,0.00,0.00,2.15,0.00,30.11,0.17,0,0,1680812,334.80,12,38128,1100320,283792,0,0,550720,stereo,2340400,code
1786623030,18,562240,13604512,2096916,0.00,0.00,2.15,0.00,30.21,0.11,0,0,1682508,341.40,12,38256,1101748,283804,0,0,550964,stereo,2341936,code
1786623031,19,554496,13612256,2096916,0.00,0.00,2.48,0.00,39.31,0.23,0,0,1681852,347.20,12,38256,1101444,283280,0,0,552068,stereo,2353124,code
1786623032,20,537752,13629000,2096916,0.00,0.00,2.48,0.00,35.22,0.06,0,0,1682396,352.00,12,38256,1102300,282904,0,0,552108,stereo,2353736,code
1786623033,21,538652,13628100,2096916,0.00,0.00,2.76,0.00,29.52,0.00,0,0,1682476,353.70,12,38256,1102264,282904,0,0,552112,stereo,2351928,code
1786623035,23,550824,13615928,2096916,0.00,0.00,2.76,0.00,31.05,0.17,0,0,1683896,357.10,12,38324,1103220,283048,0,0,552112,stereo,2350944,code
1786623036,24,565892,13600860,2096916,0.00,0.00,2.98,0.00,31.29,0.00,0,0,1683196,361.40,12,38324,1102520,283048,0,0,551412,stereo,2351192,code
1786623037,25,559096,13607656,2096916,0.00,0.00,2.98,0.00,31.86,0.06,0,0,1682660,364.10,12,38324,1101984,283048,0,0,551536,stereo,2348000,code
1786623038,26,549020,13617732,2096916,0.00,0.00,3.17,0.00,33.92,0.40,0,0,1684104,366.50,12,38340,1103124,283032,0,0,552452,stereo,2349308,code
1786623039,27,550752,13616000,2096916,0.00,0.00,3.17,0.00,29.68,0.06,0,0,1685360,367.90,12,38340,1104252,283032,0,0,552584,stereo,2348808,code
1786623040,28,547100,13619652,2096916,0.00,0.00,3.32,0.00,38.78,0.06,0,0,1686308,354.00,12,38340,1105196,283036,0,0,552612,stereo,2352548,code
1786623041,29,555104,13611648,2096916,0.00,0.00,3.80,0.00,31.72,0.00,0,0,1683944,357.60,12,38340,1102768,283036,0,0,551712,stereo,2351096,code
1786623042,30,551460,13615292,2096916,0.00,0.00,3.80,0.00,31.37,0.06,0,0,1685168,360.10,12,38368,1103964,283036,0,0,552052,stereo,2350028,code
1786623043,31,1626856,12539896,2096916,0.00,0.00,3.84,0.00,28.15,0.40,0,0,332344,76.40,2,0,0,298008,0,0,298008,gzserver,2349732,code
1786623044,32,1856876,12309876,2096916,0.00,0.00,3.84,0.00,6.86,0.23,0,0,0,0.00,0,0,0,0,0,0,0,none,2349940,code
1786623045,33,1862672,12304080,2096916,0.00,0.00,3.14,0.00,7.25,0.17,0,0,0,0.00,0,0,0,0,0,0,0,none,2349088,code
1786623046,34,1867940,12298812,2096916,0.00,0.00,3.14,0.00,7.04,0.06,0,0,0,0.00,0,0,0,0,0,0,0,none,2349784,code
1786623048,36,1867928,12298824,2096916,0.00,0.00,2.57,0.00,6.03,0.11,0,0,0,0.00,0,0,0,0,0,0,0,none,2349476,code
