time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
1789945623.619999886,-8.519718522,0.007722303,0.069216185,-8.511060257,0.061508881,0.205023249,-10.162084083,0.017223188,0.110781052,-10.152422059,0.074622234,0.244571099,0.028380088,0.015425621,0.023567431,0.027548792,0.012041252,0.023461566,89.809135418,-1.971361898,-11.754103484,89.482522450,-3.437819735,-11.459155903,0.008658264,0.009662024,-0.000831296,-0.326612968,0.053786578,0.057399046,-0.003384369,-1.466457836,0.135807064,0.133790046,-0.000105865,0.294947582
1789945623.640000105,-8.519548223,0.009255817,0.076675691,-8.509769537,0.065606424,0.205023249,-10.161714942,0.019599699,0.118825576,-10.150857412,0.079510170,0.244571099,0.028693312,0.015867047,0.022071316,0.027796473,0.012510149,0.023461566,89.767949738,-2.183428630,-10.603336588,89.374312540,-3.781348040,-11.459155903,0.009778686,0.010857530,-0.000896839,-0.393637198,0.056350607,0.059910471,-0.003356899,-1.597919410,0.128347558,0.125745523,0.001390251,-0.855819315
1789945623.660000086,-8.519345682,0.010939199,0.084169115,-8.508415672,0.069708757,0.205023249,-10.161296509,0.022145027,0.127266373,-10.149217410,0.084403820,0.244571099,0.029015794,0.016366109,0.024953089,0.028051498,0.012979594,0.023461566,89.722384548,-2.422571147,-11.957125851,89.374312540,-3.781348040,-11.459155903,0.010930010,0.012079099,-0.000964296,-0.348072008,0.058769557,0.062258793,-0.003386515,-1.358776893,0.120854134,0.117304726,-0.001491522,0.497969948
1789945623.680000067,-8.519107878,0.012775034,0.091791752,-8.506998647,0.073815929,0.205023249,-10.160825321,0.024867938,0.136145566,-10.147502035,0.089303243,0.244571099,0.029348836,0.016916283,0.027508702,0.028313868,0.013449593,0.023461566,89.671813010,-2.685439369,-13.143411101,89.255513037,-4.125685041,-11.459155903,0.012109231,0.013323286,-0.001034968,-0.416299973,0.061040895,0.064435305,-0.003466690,-1.440245672,0.113231497,0.108425533,-0.004047136,1.684255198
1789945623.700000048,-8.518831721,0.014767089,0.099602718,-8.505441005,0.077914681,0.205023249,-10.160297730,0.027777665,0.145486336,-10.145618970,0.094192622,0.244571099,0.029692613,0.017430777,0.025724671,0.028592125,0.013918628,0.023461566,89.616203991,-2.925158092,-11.985936135,89.255513037,-4.125685041,-11.459155903,0.013390716,0.014678760,-0.001100489,-0.360690955,0.063147592,0.066414957,-0.003512148,-1.200526949,0.105420531,0.099084762,-0.002263105,0.526780233
1789945623.720000029,-8.518514070,0.016916907,0.107490888,-8.503883362,0.082013433,0.205023249,-10.159709919,0.030880699,0.155151733,-10.143735904,0.099082001,0.244571099,0.030046881,0.017975944,0.027258360,0.028870381,0.014387664,0.023461566,89.555819593,-3.175596320,-12.521911382,89.081394899,-4.583859817,-11.459155903,0.014630708,0.015974015,-0.001176501,-0.474424694,0.065096527,0.068201301,-0.003588280,-1.408263498,0.097532361,0.089419365,-0.003796794,1.062755480
1789945623.740000010,-8.518151741,0.019227344,0.115521892,-8.502183011,0.086110585,0.205023249,-10.159057976,0.034181634,0.165046710,-10.141682613,0.103969470,0.244571099,0.030411760,0.018478783,0.025141971,0.029164929,0.014856516,0.023461566,89.490704465,-3.396429880,-11.041678041,88.938841951,-4.927356667,-11.459155903,0.015968729,0.017375363,-0.001246831,-0.551862514,0.066883240,0.069787836,-0.003622268,-1.530926787,0.089501358,0.079524389,-0.001680405,-0.417477862
1789945623.759999990,-8.517741509,0.021699096,0.123587600,-8.500420887,0.090208531,0.205023249,-10.158337931,0.037680946,0.174965644,-10.139555628,0.108857887,0.244571099,0.030787124,0.019039377,0.028029685,0.029466565,0.015325459,0.023461566,89.421026712,-3.645367699,-12.446890913,88.938841951,-4.927356667,-11.459155903,0.017320622,0.018782303,-0.001320559,-0.482184761,0.068509434,0.071176940,-0.003713918,-1.281988969,0.081435649,0.069605454,-0.004568119,0.987735011
1789945623.779999971,-8.517280135,0.024333883,0.131739314,-8.498596990,0.094307272,0.205023249,-10.157545804,0.041380188,0.184962074,-10.137354949,0.113747252,0.244571099,0.031174252,0.019648204,0.030441366,0.029775289,0.015794493,0.023461566,89.346155546,-3.917438366,-13.603533361,88.785931115,-5.270986810,-11.459155903,0.018683145,0.020190855,-0.001398962,-0.560224430,0.069973389,0.072367064,-0.003853712,-1.353548444,0.073283935,0.059609025,-0.006979800,2.144377459
1789945623.799999952,-8.516764335,0.027133674,0.139989577,-8.496628126,0.098409156,0.205023249,-10.156677572,0.045281664,0.195073822,-10.134981320,0.118640368,0.244571099,0.031573267,0.020215391,0.028359306,0.030100680,0.016263887,0.023461566,89.266083017,-4.163718851,-12.314024234,88.785931115,-5.270986810,-11.459155903,0.020136209,0.021696252,-0.001472588,-0.480151901,0.071275482,0.073358703,-0.003951504,-1.107267959,0.065033672,0.049497276,-0.004897740,0.854868331
1789945623.819999933,-8.516190795,0.030099640,0.148298297,-8.494659261,0.102511041,0.205023249,-10.155729183,0.049385687,0.205201123,-10.132607691,0.123533483,0.244571099,0.031983726,0.020805893,0.029525146,0.030426070,0.016733280,0.023461566,89.181108930,-4.420153870,-12.821750957,88.565844971,-5.729511744,-11.459155903,0.021531534,0.023121492,-0.001557656,-0.615263958,0.072411401,0.074147796,-0.004072613,-1.309357874,0.056724952,0.039369975,-0.006063579,1.362595055
1789945623.839999914,-8.515556187,0.033232246,0.156630270,-8.492545746,0.106614877,0.205023249,-10.154696584,0.053692516,0.215341448,-10.130061498,0.128428927,0.244571099,0.032405543,0.021339401,0.026675392,0.030768061,0.017202898,0.023461566,89.091324866,-4.642502023,-11.117407640,88.388653191,-6.073569073,-11.459155903,0.023010440,0.024635086,-0.001637482,-0.702671675,0.073382632,0.074736411,-0.004136504,-1.431067050,0.048392979,0.029229650,-0.003213825,-0.341748263
1789945623.859999895,-8.514857180,0.036531026,0.164939010,-8.490372615,0.110715157,0.205023249,-10.153575736,0.058200117,0.225380077,-10.127444210,0.133320128,0.244571099,0.032838413,0.021927824,0.029421123,0.031116787,0.017672108,0.023461566,88.996934430,-4.893787339,-12.564265804,88.388653191,-6.073569073,-11.459155903,0.024484565,0.026131526,-0.001721626,-0.608281239,0.074184131,0.075120011,-0.004255716,-1.179781734,0.040084239,0.019191022,-0.005959556,1.105109901
1789945623.880000114,-8.514090457,0.039995671,0.173232279,-8.488139841,0.114811929,0.205023249,-10.152362635,0.062907928,0.235390539,-10.124755796,0.138207144,0.244571099,0.033283532,0.022558635,0.031540558,0.031472253,0.018140916,0.023461566,88.897299340,-5.167886348,-13.704950493,88.201463661,-6.417032748,-11.459155903,0.025950616,0.027606839,-0.001811279,-0.695835679,0.074816257,0.075299216,-0.004417719,-1.249146400,0.031790970,0.009180560,-0.008078992,2.245794591
1789945623.900000095,-8.513252702,0.043625748,0.181503830,-8.485759973,0.118915094,0.205023249,-10.151053272,0.067816237,0.245415453,-10.121891875,0.143101787,0.244571099,0.033740859,0.023135577,0.028847102,0.031844707,0.018610457,0.023461566,88.792441348,-5.412990405,-12.255202818,88.201463661,-6.417032748,-11.459155903,0.027492729,0.029161397,-0.001896152,-0.590977686,0.075289346,0.075285550,-0.004525120,-1.004042343,0.023519419,-0.000844355,-0.005385536,0.796046916
1789945623.920000076,-8.512340611,0.047420948,0.189760021,-8.483380105,0.123018259,0.205023249,-10.149643642,0.072924455,0.255410888,-10.119027955,0.147996431,0.244571099,0.034209802,0.023733286,0.029885435,0.032217161,0.019079997,0.023461566,88.682658959,-5.670427350,-12.871847268,87.935433911,-6.875700841,-11.459155903,0.028960507,0.030615688,-0.001992641,-0.747225048,0.075597311,0.075071976,-0.004653289,-1.205273491,0.015263228,-0.010839790,-0.006423869,1.412691366
1789945623.940000057,-8.511350897,0.051379612,0.197933179,-8.480860229,0.127115556,0.205023249,-10.148129761,0.078231174,0.265335934,-10.115997056,0.152884073,0.244571099,0.034690132,0.024261707,0.026421074,0.032605494,0.019548866,0.023461566,88.568048437,-5.891403380,-11.048801497,87.724173632,-7.219209861,-11.459155903,0.030490668,0.032132705,-0.002084638,-0.843874805,0.075735944,0.074652899,-0.004712841,-1.327806481,0.007090070,-0.020764835,-0.002959507,-0.410354405
