stamp_sec,receive_sec,x,y,z,qx,qy,qz,qw,yaw_rad
43.922,1790081406.41,6.97887971795,6.96549734914,2.40443212894,-0.00198432765823,0.00137838044248,0.889627739539,0.456680027539,2.19307167967
43.942,1790081406.43,6.99103887636,6.97704435337,2.40673984736,-0.00213550878335,0.00130671048374,0.890458568147,0.455057436511,2.19671697802
43.962,1790081406.45,7.00318779488,6.98860811836,2.40904544293,-0.00228363722735,0.00122859817364,0.891285721212,0.453434712733,2.20035909584
43.982,1790081406.47,7.01532514124,7.00018860707,2.41134825326,-0.00243045230633,0.00114186397508,0.892108002149,0.451814233452,2.20399270942
44.002,1790081406.49,7.02744954007,7.01178570944,2.41364887752,-0.00257416130877,0.00104893732892,0.892926541214,0.45019380873,2.20762277634
44.022,1790081406.51,7.03955961867,7.02339925717,2.41594779226,-0.00271328694227,0.000951842048581,0.893742237963,0.448571671142,2.21125329168
44.042,1790081406.53,7.05165403804,7.03502903498,2.41824444417,-0.00284855464464,0.000848825781431,0.894554134236,0.4469497356,2.21487997792
44.062,1790081406.55,7.06373145497,7.04667477071,2.42053889863,-0.00297820614146,0.000739585716088,0.895362407939,0.445327679075,2.21850359265
44.082,1790081406.57,7.07579056146,7.05833612056,2.4228304868,-0.00310411669114,0.000621969428983,0.896165853858,0.443707944478,2.22211868682
44.102,1790081406.59,7.08783002544,7.0700126573,2.42511979509,-0.00322527220918,0.000498938379572,0.896965568792,0.442088358908,2.22573016265
44.122,1790081406.61,7.0998485327,7.08170389709,2.42740729445,-0.00334055500441,0.000372740941682,0.897762438528,0.440467144887,2.22934202461
44.142,1790081406.63,7.11184481831,7.09340931263,2.42969244224,-0.00345109776944,0.000241912409142,0.898555522883,0.438846218736,2.23295000841
44.162,1790081406.65,7.1238176267,7.10512832186,2.43197528851,-0.00355654435399,0.000107119004807,0.89934495663,0.437225329208,2.23655470549
44.182,1790081406.67,7.13576573962,7.11686029722,2.43425520409,-0.00365813830336,-3.40939554862e-05,0.900129617705,0.435606804575,2.24015094542
44.202,1790081406.69,7.14768792274,7.12860454104,2.43653275498,-0.00375440029013,-0.00017921318894,0.900910573969,0.433988490714,2.24374357311
44.222,1790081406.71,7.15958297112,7.14036030667,2.43880839356,-0.00384406143177,-0.000326169419943,0.901688681187,0.432368637883,2.24733651836
44.242,1790081406.73,7.17144974077,7.15212681304,2.44108159094,-0.00392787421742,-0.000476640081224,0.90246302888,0.430749145238,2.2509255745
44.262,1790081406.75,7.1832871098,7.16390322757,2.4433523954,-0.00400539249038,-0.000630027209432,0.903233750272,0.429129761571,2.25451133282
