time_sec,gt_pose_x,gt_velocidad_x,gt_aceleracion_x,tray_pose_x,tray_velocidad_x,tray_aceleracion_x,gt_pose_y,gt_velocidad_y,gt_aceleracion_y,tray_pose_y,tray_velocidad_y,tray_aceleracion_y,gt_pose_z,gt_velocidad_z,gt_aceleracion_z,tray_pose_z,tray_velocidad_z,tray_aceleracion_z,gt_pose_yaw,gt_velocidad_yaw,gt_aceleracion_yaw,tray_pose_yaw,tray_velocidad_yaw,tray_aceleracion_yaw,error_pose_x,error_pose_y,error_pose_z,error_pose_yaw,error_velocidad_x,error_velocidad_y,error_velocidad_z,error_velocidad_yaw,error_aceleracion_x,error_aceleracion_y,error_aceleracion_z,error_aceleracion_yaw
0.529999971,0.004892867,0.017725814,0.081818802,0.017560931,0.055790673,0.099313234,0.002566044,0.017448600,0.080379270,0.014968269,0.054985676,0.099478752,1.009961813,0.013431409,0.023190577,1.009244677,0.011157679,0.019800230,0.151572432,0.763003046,2.205971884,0.259481528,0.971830433,1.792185319,0.012668064,0.012402225,-0.000717136,0.107909095,0.038064859,0.037537076,-0.002273730,0.208827386,0.017494432,0.019099483,-0.003390346,-0.413786565
0.549999952,0.005265359,0.019451904,0.086304504,0.018684241,0.057771800,0.099140220,0.002932648,0.019141322,0.084636103,0.016075529,0.056970105,0.099305515,1.010234884,0.013852179,0.021038512,1.009469324,0.011552659,0.019765734,0.167024339,0.801647241,1.932209764,0.289376020,1.025410284,1.787507905,0.013418882,0.013142882,-0.000765560,0.122351681,0.038319896,0.037828783,-0.002299520,0.223763042,0.012835716,0.014669412,-0.001272778,-0.144701859
0.569999933,0.005673311,0.021267406,0.090775089,0.019880339,0.059752821,0.098966685,0.003333998,0.020918925,0.088880143,0.017255646,0.058954431,0.099131757,1.010516546,0.014292934,0.022037745,1.009708485,0.011947618,0.019731134,0.183265867,0.843348110,2.085043412,0.289376020,1.025410284,1.787507905,0.014207029,0.013921648,-0.000808061,0.106110153,0.038485415,0.038035506,-0.002345316,0.182062174,0.008191597,0.010251614,-0.002306612,-0.297535506
0.589999914,0.006118514,0.023172448,0.095252128,0.021076438,0.061733842,0.098793151,0.003771793,0.022781511,0.093129293,0.018435763,0.060938756,0.098957998,1.010806525,0.014682669,0.019486741,1.009947645,0.012342578,0.019696533,0.200265583,0.878232728,1.744230929,0.331858175,1.096846344,1.781252577,0.014957924,0.014663970,-0.000858880,0.131592592,0.038561394,0.038157245,-0.002340092,0.218613616,0.003541022,0.005828705,0.000209792,0.037021648
0.609999895,0.006602747,0.025165693,0.099662256,0.022340783,0.063707190,0.098619756,0.004247722,0.024727865,0.097317719,0.019684256,0.062915398,0.098784380,1.011104460,0.015091230,0.020428044,1.010200412,0.012736007,0.019661961,0.217980421,0.915980428,1.887384968,0.365565928,1.150215929,1.776564872,0.015738036,0.015436534,-0.000904048,0.147585506,0.038541497,0.038187533,-0.002355223,0.234235502,-0.001042500,0.001466661,-0.000766083,-0.110820095
0.629999876,0.007127761,0.027246215,0.104026105,0.023634525,0.065677697,0.098446383,0.004763449,0.026757149,0.101464203,0.020962196,0.064889194,0.098610784,1.011411027,0.015544761,0.022676541,1.010459039,0.013128869,0.019627393,0.236507632,0.960196600,2.210808639,0.365565928,1.150215929,1.776564872,0.016506764,0.016198747,-0.000951987,0.129058296,0.038431481,0.038132045,-0.002415891,0.190019329,-0.005579721,-0.002853419,-0.003049148,-0.434243767
0.649999857,0.007695300,0.029413682,0.108373328,0.024957664,0.067645362,0.098273031,0.005320630,0.028869028,0.105593954,0.022269584,0.066860145,0.098437208,1.011726239,0.015953505,0.020437189,1.010723528,0.013521165,0.019592829,0.255856109,0.998627763,1.921558140,0.400863890,1.203431864,1.771878316,0.017262364,0.016948954,-0.001002712,0.145007782,0.038231679,0.037991117,-0.002432339,0.204804101,-0.010100297,-0.007156746,-0.000844361,-0.149679825
0.669999838,0.008307092,0.031667065,0.112669162,0.026350373,0.069608092,0.098099579,0.005920908,0.031062598,0.109678470,0.023646649,0.068826156,0.098263532,1.012049803,0.016382354,0.021442489,1.011001887,0.013912478,0.019558245,0.275994795,1.040251913,2.081207504,0.400863890,1.203431864,1.771878316,0.018043281,0.017725741,-0.001047917,0.124869095,0.037941027,0.037763558,-0.002469877,0.163179951,-0.014569583,-0.011414938,-0.001884244,-0.309329188
0.689999819,0.008964847,0.034005451,0.116919296,0.027743083,0.071570823,0.097926127,0.006565908,0.033337001,0.113720169,0.025023714,0.070792167,0.098089856,1.012381421,0.016757687,0.018766619,1.011280246,0.014303790,0.019523661,0.296890291,1.074645164,1.719662536,0.450436198,1.274208598,1.765625961,0.018778236,0.018457805,-0.001101175,0.153545907,0.037565371,0.037455166,-0.002453897,0.199563434,-0.018993169,-0.015630313,0.000757042,0.045963426
0.710000038,0.009670244,0.036426794,0.121067125,0.029204585,0.073527707,0.097752655,0.007257229,0.035690400,0.117669953,0.026469685,0.072752325,0.097916160,1.012720707,0.017152049,0.019718090,1.011572320,0.014693937,0.019489073,0.318497482,1.112080455,1.871764538,0.489475754,1.327132899,1.760936169,0.019534342,0.019212456,-0.001148387,0.170978272,0.037100914,0.037061924,-0.002458112,0.215052444,-0.023314470,-0.019753793,-0.000229017,-0.110828369
0.730000019,0.010424923,0.038929367,0.125128649,0.030694624,0.075480991,0.097579271,0.007996434,0.038121241,0.121542018,0.027944249,0.074708876,0.097742553,1.013068351,0.017592316,0.022013386,1.011870083,0.015083365,0.019454503,0.340919172,1.156346434,2.213298936,0.489475754,1.327132899,1.760936169,0.020269701,0.019947815,-0.001198267,0.148556583,0.036551624,0.036587635,-0.002508951,0.170786465,-0.027549378,-0.023799465,-0.002558884,-0.452362767
0.750000000,0.011230494,0.041511781,0.129120722,0.032213216,0.077430696,0.097405975,0.008785056,0.040628221,0.125349002,0.029447423,0.076661844,0.097569033,1.013424352,0.017985451,0.019656725,1.012173539,0.015472080,0.019419950,0.364164873,1.194492772,1.907316901,0.530059953,1.379863299,1.756251104,0.020982722,0.020662367,-0.001250813,0.165895080,0.035918915,0.036033623,-0.002513370,0.185370527,-0.031714748,-0.027779969,-0.000236775,-0.151065797
0.769999981,0.012088537,0.044172323,0.133027117,0.033800882,0.079375510,0.097232573,0.009624605,0.043209834,0.129080642,0.031019776,0.078609915,0.097395408,1.013788392,0.018398726,0.020663778,1.012490767,0.015859820,0.019385376,0.388202049,1.236015032,2.076113043,0.530059953,1.379863299,1.756251104,0.021712345,0.021395171,-0.001297625,0.141857904,0.035203187,0.035400082,-0.002538906,0.143848266,-0.035794544,-0.031685234,-0.001278403,-0.319861939
0.789999962,0.013000595,0.046909087,0.136838190,0.035388548,0.081320325,0.097059172,0.010516555,0.045864321,0.132724383,0.032592129,0.080557986,0.097221783,1.014160147,0.018755868,0.017857060,1.012807994,0.016247560,0.019350802,0.412995725,1.269893815,1.693939128,0.586662669,1.449994197,1.750000581,0.022387953,0.022075574,-0.001352153,0.173666944,0.034411237,0.034693665,-0.002508307,0.180100382,-0.039779018,-0.035502601,0.001493742,0.056061453
0.809999943,0.013968165,0.049719372,0.140514233,0.037044378,0.083259288,0.096885751,0.011462338,0.048589277,0.136247800,0.034232758,0.082500199,0.097048138,1.014539205,0.019132009,0.018807065,1.013138812,0.016634134,0.019316224,0.438498446,1.306981120,1.854365271,0.630958163,1.502434206,1.745312158,0.023076213,0.022770420,-0.001400393,0.192459716,0.033539916,0.033910922,-0.002497875,0.195453085,-0.043628482,-0.039199662,0.000509160,-0.109053113
0.829999924,0.014992690,0.052600716,0.144067199,0.038728449,0.085194752,0.096712411,0.012463341,0.051382498,0.139661037,0.035901683,0.084438908,0.096874574,1.014926266,0.019554953,0.021147224,1.013475259,0.017020009,0.019281663,0.464818359,1.351268287,2.214358310,0.630958163,1.502434206,1.745312158,0.023735759,0.023438342,-0.001451006,0.166139804,0.032594037,0.033056410,-0.002534944,0.151165919,-0.047354788,-0.042786463,-0.001865561,-0.469046152
0.849999905,0.016075568,0.055550767,0.147502545,0.040440761,0.087126717,0.096539151,0.013520905,0.054241807,0.142965474,0.037598906,0.086374113,0.096701091,1.015321316,0.019928567,0.018680704,1.013817337,0.017405187,0.019247117,0.491965407,1.389093448,1.891258072,0.676781693,1.554684987,1.740628093,0.024365193,0.024078000,-0.001503979,0.184816286,0.031575951,0.032132306,-0.002523380,0.165591539,-0.050963394,-0.046264384,0.000566414,-0.150629979
0.869999886,0.017218148,0.058567220,0.150822662,0.042222000,0.089054176,0.096365751,0.014636332,0.057165188,0.146169035,0.039365157,0.088304806,0.096527467,1.015724014,0.020322443,0.019693776,1.014173158,0.017789467,0.019212544,0.519905202,1.430470200,2.068837595,0.676781693,1.554684987,1.740628093,0.025003853,0.024728824,-0.001550856,0.156876491,0.030486956,0.031139618,-0.002532976,0.124214787,-0.054456911,-0.049641568,-0.000481232,-0.328209502
0.889999866,0.018421730,0.061647306,0.154004297,0.044003240,0.090981635,0.096192352,0.015810878,0.060150104,0.149245780,0.041131408,0.090235500,0.096353844,1.016134017,0.020657895,0.016772596,1.014528978,0.018173747,0.019177970,0.548600785,1.463780216,1.665500827,0.740364773,1.624190284,1.734377627,0.025581510,0.025320530,-0.001605039,0.191763988,0.029334329,0.030085396,-0.002484148,0.160410068,-0.057811945,-0.052891936,0.002405374,0.068876800
0.909999847,0.019687554,0.064787789,0.157024131,0.045851316,0.092902484,0.096019001,0.017045742,0.063193690,0.152179336,0.042964612,0.092159575,0.096180269,1.016550890,0.021012586,0.017734550,1.014898124,0.018556708,0.019143406,0.578001982,1.500463749,1.834176625,0.789859843,1.676140563,1.729691096,0.026163762,0.025918870,-0.001652766,0.211857861,0.028114695,0.028965884,-0.002455878,0.175676814,-0.061005131,-0.055999067,0.001408856,-0.104485529
0.929999828,0.021016794,0.067985606,0.159890864,0.047728436,0.094821007,0.095845625,0.018342071,0.066293221,0.154976515,0.044826908,0.094081321,0.096006670,1.016975349,0.021415258,0.020133598,1.015273060,0.018939206,0.019108838,0.608222154,1.544721064,2.212865728,0.789859843,1.676140563,1.729691096,0.026711643,0.026484837,-0.001702289,0.181637689,0.026835402,0.027788100,-0.002476052,0.131419499,-0.064045239,-0.058969846,-0.001024760,-0.483174632
0.949999809,0.022410564,0.071237616,0.162600493,0.049634601,0.096737205,0.095672224,0.019700951,0.069445805,0.157629221,0.046718294,0.096000738,0.095833045,1.017407375,0.021766909,0.017582587,1.015653787,0.019321240,0.019074264,0.639271415,1.582163411,1.872117351,0.840925827,1.727965085,1.725003225,0.027224038,0.027017343,-0.001753588,0.201654411,0.025499589,0.026554933,-0.002445669,0.145801675,-0.066928269,-0.061796176,0.001491677,-0.147114126
0.970000029,0.023869920,0.074541064,0.165172433,0.051608719,0.098648273,0.095498738,0.021123419,0.072649045,0.160161982,0.048677739,0.097915020,0.095659335,1.017846614,0.022139321,0.018620593,1.016048062,0.019702252,0.019039673,0.671113141,1.623327887,2.058223840,0.911463483,1.796879161,1.718749684,0.027738800,0.027554320,-0.001798551,0.240350342,0.024107209,0.025265975,-0.002437070,0.173551274,-0.069673694,-0.064502647,0.000419080,-0.339474156
0.990000010,0.025395854,0.077892507,0.167572119,0.053582814,0.100559318,0.095325254,0.022610456,0.075899796,0.162537556,0.050637160,0.099829279,0.095485628,1.018292712,0.022451634,0.015615637,1.016442333,0.020083259,0.019005083,0.703707976,1.655989195,1.633065404,0.911463483,1.796879161,1.718749684,0.028186960,0.028026703,-0.001850379,0.207755507,0.022666812,0.023929483,-0.002368375,0.140889966,-0.072246865,-0.067051928,0.003389446,0.085684280
1.009999990,0.026989290,0.081288319,0.169790595,0.055620562,0.102461375,0.095152036,0.024162980,0.079194869,0.164753635,0.052660369,0.101734537,0.095312186,1.018745224,0.022783952,0.016615890,1.016849293,0.020462473,0.018970546,0.737002726,1.692196448,1.810362615,0.966088711,1.848321372,1.714066738,0.028631272,0.028497389,-0.001895931,0.229085984,0.021173056,0.022539669,-0.002321478,0.156124925,-0.074638559,-0.069441449,0.002354656,-0.096295876
1.029999971,0.028651076,0.084724987,0.171833408,0.057688311,0.104362207,0.094978692,0.025781842,0.082531143,0.166813706,0.054713618,0.103638569,0.095138618,1.019204879,0.023165303,0.019067568,1.017262235,0.020841444,0.018935983,0.771116807,1.736416846,2.211019932,0.966088711,1.848321372,1.714066738,0.029037235,0.028931776,-0.001942644,0.194971903,0.019637221,0.021107427,-0.002323859,0.111904526,-0.076854716,-0.071675087,-0.000131585,-0.496953194
1.049999952,0.030381992,0.088198877,0.173694497,0.059786062,0.106261815,0.094805223,0.027467832,0.085905293,0.168707519,0.056796904,0.105541376,0.094964926,1.019671622,0.023492383,0.016354007,1.017681159,0.021220170,0.018901396,0.806051755,1.773001165,1.829215930,1.022336030,1.899697403,1.709377013,0.029404070,0.029329072,-0.001990463,0.216284276,0.018062938,0.019636083,-0.002272213,0.126696238,-0.078889274,-0.073742593,0.002547389,-0.119838917
1.069999933,0.032182750,0.091706926,0.175402479,0.061949108,0.108154395,0.094631841,0.029221681,0.089314664,0.170468561,0.058945606,0.107437146,0.094791320,1.020145177,0.023845324,0.017647026,1.018113100,0.021597496,0.018866826,0.841780375,1.814092630,2.054573250,1.022336030,1.899697403,1.709377013,0.029766358,0.029723926,-0.002032077,0.180555655,0.016447469,0.018122482,-0.002247828,0.085604773,-0.080770637,-0.075677241,0.001219800,-0.345196237
1.089999914,0.034053993,0.095245173,0.176912349,0.064112155,0.110046976,0.094458460,0.031044054,0.092755636,0.172048596,0.061094308,0.109332916,0.094617715,1.020625103,0.024132691,0.014368353,1.018545042,0.021974821,0.018832256,0.878246818,1.845515796,1.571158314,1.099687412,1.967945450,1.703127199,0.030058162,0.030050254,-0.002080061,0.221440593,0.014801802,0.016577279,-0.002157870,0.122429654,-0.082453889,-0.077430881,0.004463904,0.131968885
