t_s,x_m,y_m,z_m,yaw_rad,x_velocity_mps,y_velocity_mps,x_acceleration_mps2,y_acceleration_mps2
3.8,2.78103703704,0,1,1.57079632679,0.928888888889,0,-0.177777777778,0
3.82,2.79957896296,0,1,1.57079632679,0.925288888889,0,-0.182222222222,0
3.84,2.818048,0,1,1.57079632679,0.9216,0,-0.186666666667,0
3.86,2.83644237037,0,1,1.57079632679,0.917822222222,0,-0.191111111111,0
3.88,2.8547602963,0,1,1.57079632679,0.913955555556,0,-0.195555555556,0
3.9,2.873,0,1,1.57079632679,0.91,0,-0.2,0
3.92,2.8911597037,0,1,1.57079632679,0.905955555556,0,-0.204444444444,0
3.94,2.90923762963,0,1,1.57079632679,0.901822222222,0,-0.208888888889,0
3.96,2.927232,0,1,1.57079632679,0.8976,0,-0.213333333333,0
3.98,2.94514103704,0,1,1.57079632679,0.893288888889,0,-0.217777777778,0
4,2.96296296296,0,1,1.57079632679,0.888888888889,0,-0.222222222222,0
4.02,2.980696,0,1,1.57079632679,0.8844,0,-0.226666666667,0
4.04,2.99833837037,0,1,1.57079632679,0.879822222222,0,-0.231111111111,0
4.06,3.0158882963,0,1,1.57079632679,0.875155555556,0,-0.235555555556,0
4.08,3.033344,0,1,1.57079632679,0.8704,0,-0.24,0
4.1,3.0507037037,0,1,1.57079632679,0.865555555556,0,-0.244444444444,0
4.12,3.06796562963,0,1,1.57079632679,0.860622222222,0,-0.248888888889,0
4.14,3.085128,0,1,1.57079632679,0.8556,0,-0.253333333333,0
4.16,3.10218903704,0,1,1.57079632679,0.850488888889,0,-0.257777777778,0
4.18,3.11914696296,0,1,1.57079632679,0.845288888889,0,-0.262222222222,0
4.2,3.136,0,1,1.57079632679,0.84,0,-0.266666666667,0
4.22,3.15274637037,0,1,1.57079632679,0.834622222222,0,-0.271111111111,0
4.24,3.1693842963,0,1,1.57079632679,0.829155555556,0,-0.275555555556,0
4.26,3.185912,0,1,1.57079632679,0.8236,0,-0.28,0
4.28,3.2023277037,0,1,1.57079632679,0.817955555556,0,-0.284444444444,0
4.3,3.21862962963,0,1,1.57079632679,0.812222222222,0,-0.288888888889,0
4.32,3.234816,0,1,1.57079632679,0.8064,0,-0.293333333333,0
4.34,3.25088503704,0,1,1.57079632679,0.800488888889,0,-0.297777777778,0
4.36,3.26683496296,0,1,1.57079632679,0.794488888889,0,-0.302222222222,0
4.38,3.282664,0,1,1.57079632679,0.7884,0,-0.306666666667,0
4.4,3.29837037037,0,1,1.57079632679,0.782222222222,0,-0.311111111111,0
4.42,3.3139522963,0,1,1.57079632679,0.775955555556,0,-0.315555555556,0
4.44,3.329408,0,1,1.57079632679,0.7696,0,-0.32,0
4.46,3.3447357037,0,1,1.57079632679,0.763155555556,0,-0.324444444444,0
4.48,3.35993362963,0,1,1.57079632679,0.756622222222,0,-0.328888888889,0
4.5,3.375,0,1,1.57079632679,0.75,0,-0.333333333333,0
4.52,3.38993303704,0,1,1.57079632679,0.743288888889,0,-0.337777777778,0
4.54,3.40473096296,0,1,1.57079632679,0.736488888889,0,-0.342222222222,0
4.56,3.419392,0,1,1.57079632679,0.7296,0,-0.346666666667,0
4.58,3.43391437037,0,1,1.57079632679,0.722622222222,0,-0.351111111111,0
4.6,3.4482962963,0,1,1.57079632679,0.715555555556,0,-0.355555555556,0
4.62,3.462536,0,1,1.57079632679,0.7084,0,-0.36,0
4.64,3.4766317037,0,1,1.57079632679,0.701155555556,0,-0.364444444444,0
4.66,3.49058162963,0,1,1.57079632679,0.693822222222,0,-0.368888888889,0
4.68,3.504384,0,1,1.57079632679,0.6864,0,-0.373333333333,0
4.7,3.51803703704,0,1,1.57079632679,0.678888888889,0,-0.377777777778,0
4.72,3.53153896296,0,1,1.57079632679,0.671288888889,0,-0.382222222222,0
4.74,3.544888,0,1,1.57079632679,0.6636,0,-0.386666666667,0
4.76,3.55808237037,0,1,1.57079632679,0.655822222222,0,-0.391111111111,0
4.78,3.5711202963,0,1,1.57079632679,0.647955555556,0,-0.395555555556,0
4.8,3.584,0,1,1.57079632679,0.64,0,-0.4,0
4.82,3.5967197037,0,1,1.57079632679,0.631955555556,0,-0.404444444444,0
4.84,3.60927762963,0,1,1.57079632679,0.623822222222,0,-0.408888888889,0
4.86,3.621672,0,1,1.57079632679,0.6156,0,-0.413333333333,0
4.88,3.63390103704,0,1,1.57079632679,0.607288888889,0,-0.417777777778,0
4.9,3.64596296296,0,1,1.57079632679,0.598888888889,0,-0.422222222222,0
4.92,3.657856,0,1,1.57079632679,0.5904,0,-0.426666666667,0
4.94,3.66957837037,0,1,1.57079632679,0.581822222222,0,-0.431111111111,0
4.96,3.6811282963,0,1,1.57079632679,0.573155555556,0,-0.435555555556,0
4.98,3.692504,0,1,1.57079632679,0.5644,0,-0.44,0
5,3.7037037037,0,1,1.57079632679,0.555555555556,0,-0.75,-0.0833333333333
5.02,3.71466572222,-1.62777777778e-05,1,1.57079632679,0.540691666667,-0.00160833333333,-0.736388888889,-0.0775
5.04,3.72533318519,-6.35555555556e-05,1,1.57079632679,0.5261,-0.0031,-0.722777777778,-0.0716666666667
5.06,3.73571153704,-0.0001395,1,1.57079632679,0.511780555556,-0.004475,-0.709166666667,-0.0658333333333
5.08,3.74580622222,-0.000241777777778,1,1.57079632679,0.497733333333,-0.00573333333333,-0.695555555556,-0.06
5.1,3.75562268519,-0.000368055555556,1,1.57079632679,0.483958333333,-0.006875,-0.681944444444,-0.0541666666667
5.12,3.76516637037,-0.000516,1,1.57079632679,0.470455555556,-0.0079,-0.668333333333,-0.0483333333333
5.14,3.77444272222,-0.000683277777778,1,1.57079632679,0.457225,-0.00880833333333,-0.654722222222,-0.0425
5.16,3.78345718519,-0.000867555555556,1,1.57079632679,0.444266666667,-0.0096,-0.641111111111,-0.0366666666667
5.18,3.7922152037,-0.0010665,1,1.57079632679,0.431580555556,-0.010275,-0.6275,-0.0308333333333
5.2,3.80072222222,-0.00127777777778,1,1.57079632679,0.419166666667,-0.0108333333333,-0.613888888889,-0.025
5.22,3.80898368519,-0.00149905555556,1,1.57079632679,0.407025,-0.011275,-0.600277777778,-0.0191666666667
5.24,3.81700503704,-0.001728,1,1.57079632679,0.395155555556,-0.0116,-0.586666666667,-0.0133333333333
5.26,3.82479172222,-0.00196227777778,1,1.57079632679,0.383558333333,-0.0118083333333,-0.573055555556,-0.0075
5.28,3.83234918519,-0.00219955555556,1,1.57079632679,0.372233333333,-0.0119,-0.559444444444,-0.00166666666667
5.3,3.83968287037,-0.0024375,1,1.57079632679,0.361180555556,-0.011875,-0.545833333333,0.00416666666667
5.32,3.84679822222,-0.00267377777778,1,1.57079632679,0.3504,-0.0117333333333,-0.532222222222,0.01
5.34,3.85370068519,-0.00290605555556,1,1.57079632679,0.339891666667,-0.011475,-0.518611111111,0.0158333333333
5.36,3.8603957037,-0.003132,1,1.57079632679,0.329655555556,-0.0111,-0.505,0.0216666666667
5.38,3.86688872222,-0.00334927777778,1,1.57079632679,0.319691666667,-0.0106083333333,-0.491388888889,0.0275
5.4,3.87318518519,-0.00355555555556,1,1.57079632679,0.31,-0.01,-0.477777777778,0.0333333333333
5.42,3.87929053704,-0.0037485,1,1.57079632679,0.300580555556,-0.009275,-0.464166666667,0.0391666666667
5.44,3.88521022222,-0.00392577777778,1,1.57079632679,0.291433333333,-0.00843333333333,-0.450555555556,0.045
5.46,3.89094968519,-0.00408505555556,1,1.57079632679,0.282558333333,-0.007475,-0.436944444444,0.0508333333333
5.48,3.89651437037,-0.004224,1,1.57079632679,0.273955555556,-0.0064,-0.423333333333,0.0566666666667
5.5,3.90190972222,-0.00434027777778,1,1.57079632679,0.265625,-0.00520833333333,-0.409722222222,0.0625
5.52,3.90714118519,-0.00443155555556,1,1.57079632679,0.257566666667,-0.0039,-0.396111111111,0.0683333333333
5.54,3.9122142037,-0.0044955,1,1.57079632679,0.249780555556,-0.002475,-0.3825,0.0741666666667
5.56,3.91713422222,-0.00452977777778,1,1.57079632679,0.242266666667,-0.000933333333333,-0.368888888889,0.08
5.58,3.92190668519,-0.00453205555556,1,1.57079632679,0.235025,0.000725,-0.355277777778,0.0858333333333
5.6,3.92653703704,-0.0045,1,1.57079632679,0.228055555556,0.0025,-0.341666666667,0.0916666666667
5.62,3.93103072222,-0.00443127777778,1,1.57079632679,0.221358333333,0.00439166666667,-0.328055555556,0.0975
5.64,3.93539318519,-0.00432355555556,1,1.57079632679,0.214933333333,0.0064,-0.314444444444,0.103333333333
5.66,3.93962987037,-0.0041745,1,1.57079632679,0.208780555556,0.008525,-0.300833333333,0.109166666667
5.68,3.94374622222,-0.00398177777778,1,1.57079632679,0.2029,0.0107666666667,-0.287222222222,0.115
5.7,3.94774768519,-0.00374305555556,1,1.57079632679,0.197291666667,0.013125,-0.273611111111,0.120833333333
5.72,3.9516397037,-0.003456,1,1.57079632679,0.191955555556,0.0156,-0.26,0.126666666667
5.74,3.95542772222,-0.00311827777778,1,1.57079632679,0.186891666667,0.0181916666667,-0.246388888889,0.1325
5.76,3.95911718519,-0.00272755555556,1,1.57079632679,0.1821,0.0209,-0.232777777778,0.138333333333
5.78,3.96271353704,-0.0022815,1,1.57079632679,0.177580555556,0.023725,-0.219166666667,0.144166666667
5.8,3.96622222222,-0.00177777777778,1,1.57079632679,0.173333333333,0.0266666666667,-0.205555555556,0.15
5.82,3.96964868519,-0.00121405555556,1,1.57079632679,0.169358333333,0.029725,-0.191944444444,0.155833333333
5.84,3.97299837037,-0.000588,1,1.57079632679,0.165655555556,0.0329,-0.178333333333,0.161666666667
5.86,3.97627672222,0.000102722222222,1,1.57079632679,0.162225,0.0361916666667,-0.164722222222,0.1675
5.88,3.97948918519,0.000860444444444,1,1.57079632679,0.159066666667,0.0396,-0.151111111111,0.173333333333
5.9,3.9826412037,0.0016875,1,1.57079632679,0.156180555556,0.043125,-0.1375,0.179166666667
5.92,3.98573822222,0.00258622222222,1,1.57079632679,0.153566666667,0.0467666666667,-0.123888888889,0.185
5.94,3.98878568519,0.00355894444444,1,1.57079632679,0.151225,0.050525,-0.110277777778,0.190833333333
5.96,3.99178903704,0.004608,1,1.57079632679,0.149155555556,0.0544,-0.0966666666667,0.196666666667
5.98,3.99475372222,0.00573572222222,1,1.57079632679,0.147358333333,0.0583916666667,-0.0830555555556,0.2025
6,3.99768518519,0.00694444444444,1,1.57079632679,0.145833333333,0.0625,-0.0694444444444,0.208333333333
6.02,4.00058887037,0.0082365,1,1.57079632679,0.144580555556,0.066725,-0.0558333333333,0.214166666667
6.04,4.00347022222,0.00961422222222,1,1.57079632679,0.1436,0.0710666666667,-0.0422222222222,0.22
6.06,4.00633468519,0.0110799444444,1,1.57079632679,0.142891666667,0.075525,-0.0286111111111,0.225833333333
6.08,4.0091877037,0.012636,1,1.57079632679,0.142455555556,0.0801,-0.015,0.231666666667
6.1,4.01203472222,0.0142847222222,1,1.57079632679,0.142291666667,0.0847916666667,-0.00138888888889,0.2375
6.12,4.01488118519,0.0160284444444,1,1.57079632679,0.1424,0.0896,0.0122222222222,0.243333333333
6.14,4.01773253704,0.0178695,1,1.57079632679,0.142780555556,0.094525,0.0258333333333,0.249166666667
6.16,4.02059422222,0.0198102222222,1,1.57079632679,0.143433333333,0.0995666666667,0.0394444444444,0.255
6.18,4.02347168519,0.0218529444444,1,1.57079632679,0.144358333333,0.104725,0.0530555555556,0.260833333333
