t_s,x_m,y_m,z_m,yaw_rad,x_velocity_mps,y_velocity_mps,x_acceleration_mps2,y_acceleration_mps2
3.6,0.864,0,1,1.57079632679,0.42,0,0.0666666666667,0
3.62,0.872413296296,0,1,1.57079632679,0.421327777778,0,0.0661111111111,0
3.64,0.880853037037,0,1,1.57079632679,0.422644444444,0,0.0655555555556,0
3.66,0.889319,0,1,1.57079632679,0.42395,0,0.065,0
3.68,0.897810962963,0,1,1.57079632679,0.425244444444,0,0.0644444444444,0
3.7,0.906328703704,0,1,1.57079632679,0.426527777778,0,0.0638888888889,0
3.72,0.914872,0,1,1.57079632679,0.4278,0,0.0633333333333,0
3.74,0.92344062963,0,1,1.57079632679,0.429061111111,0,0.0627777777778,0
3.76,0.93203437037,0,1,1.57079632679,0.430311111111,0,0.0622222222222,0
3.78,0.940653,0,1,1.57079632679,0.43155,0,0.0616666666667,0
3.8,0.949296296296,0,1,1.57079632679,0.432777777778,0,0.0611111111111,0
3.82,0.957964037037,0,1,1.57079632679,0.433994444444,0,0.0605555555556,0
3.84,0.966656,0,1,1.57079632679,0.4352,0,0.06,0
3.86,0.975371962963,0,1,1.57079632679,0.436394444444,0,0.0594444444444,0
3.88,0.984111703704,0,1,1.57079632679,0.437577777778,0,0.0588888888889,0
3.9,0.992875,0,1,1.57079632679,0.43875,0,0.0583333333333,0
3.92,1.00166162963,0,1,1.57079632679,0.439911111111,0,0.0577777777778,0
3.94,1.01047137037,0,1,1.57079632679,0.441061111111,0,0.0572222222222,0
3.96,1.019304,0,1,1.57079632679,0.4422,0,0.0566666666667,0
3.98,1.0281592963,0,1,1.57079632679,0.443327777778,0,0.0561111111111,0
4,1.03703703704,0,1,1.57079632679,0.444444444444,0,0.0555555555556,0
4.02,1.045937,0,1,1.57079632679,0.44555,0,0.055,0
4.04,1.05485896296,0,1,1.57079632679,0.446644444444,0,0.0544444444444,0
4.06,1.0638027037,0,1,1.57079632679,0.447727777778,0,0.0538888888889,0
4.08,1.072768,0,1,1.57079632679,0.4488,0,0.0533333333333,0
4.1,1.08175462963,0,1,1.57079632679,0.449861111111,0,0.0527777777778,0
4.12,1.09076237037,0,1,1.57079632679,0.450911111111,0,0.0522222222222,0
4.14,1.099791,0,1,1.57079632679,0.45195,0,0.0516666666667,0
4.16,1.1088402963,0,1,1.57079632679,0.452977777778,0,0.0511111111111,0
4.18,1.11791003704,0,1,1.57079632679,0.453994444444,0,0.0505555555556,0
4.2,1.127,0,1,1.57079632679,0.455,0,0.05,0
4.22,1.13610996296,0,1,1.57079632679,0.455994444444,0,0.0494444444444,0
4.24,1.1452397037,0,1,1.57079632679,0.456977777778,0,0.0488888888889,0
4.26,1.154389,0,1,1.57079632679,0.45795,0,0.0483333333333,0
4.28,1.16355762963,0,1,1.57079632679,0.458911111111,0,0.0477777777778,0
